1,  0.89,32.47, 5718
1,  0.94,32.47, 5718
1,  0.92,32.47, 5718
1,  0.89,32.47, 5718
1,  0.88,32.47, 5718
1,  0.89,32.47, 5718
1,  0.88,32.47, 5718
1,  0.87,32.47, 5913
1,  0.87,32.47, 5913
1,  0.88,32.47, 5913
1,  0.91,32.47, 5913
1,  0.92,32.45, 5913
1,  0.87,32.45, 5913
1,  0.87,32.47, 5913
1,  0.88,32.47, 5913
1,  0.88,32.47, 5913
1,  0.93,32.47, 5913
1,  0.91,32.47, 5913
1,  0.88,32.47, 5913
1,  0.89,32.47, 5913
1,  0.88,32.47, 5913
1,  0.88,32.47, 5913
1,  0.94,32.47, 5913
1,  0.88,32.47, 5994
1,  0.88,32.47, 5994
1,  0.88,32.47, 5994
1,  0.89,32.47, 5994
1,  0.87,32.47, 5994
1,  0.95,32.47, 5994
1,  0.88,32.47, 5994
1,  0.87,32.47, 5994
1,  0.89,32.47, 5994
1,  0.89,32.49, 5994
1,  0.95,32.49, 5994
1,  0.89,32.55, 5994
1,  0.89,32.53, 6030
1,  0.88,32.53, 6030
1,  0.88,32.53, 6030
1,  0.89,32.53, 6030
1,  0.87,32.49, 6030
1,  0.88,32.49, 6030
1,  0.92,32.49, 6030
1,  0.88,32.49, 6030
1,  0.88,32.49, 6030
1,  0.88,32.49, 6030
1,  0.87,32.49, 6030
1,  0.89,32.53, 6030
1,  0.90,32.53, 6030
1,  0.87,32.49, 6030
1,  0.87,32.49, 6030
1,  0.87,32.53, 6030
1,  0.87,32.53, 6030
1,  0.93,32.53, 6030
1,  0.87,32.53, 6030
1,  0.88,32.53, 6030
1,  0.88,32.53, 6045
1,  0.89,32.53, 6045
1,  0.89,32.53, 6045
1,  0.87,32.53, 6045
1,  0.88,32.53, 6045
1,  0.88,32.53, 6045
1,  0.94,32.49, 6045
1,  0.88,32.49, 6045
1,  0.88,32.49, 6045
1,  0.94,32.53, 6045
1,  0.88,32.53, 6045
1,  0.88,32.49, 6045
1,  0.87,32.49, 6045
1,  0.88,32.49, 6045
1,  0.92,32.49, 6045
1,  0.91,32.53, 6045
1,  0.88,32.52, 6045
1,  0.87,32.49, 6069
1,  0.88,32.50, 6069
1,  0.88,32.53, 6069
1,  0.90,32.53, 6069
1,  0.94,32.53, 6069
1,  0.89,32.49, 6069
1,  0.89,32.49, 6069
1,  0.88,32.55, 6069
1,  0.88,32.53, 6069
1,  0.88,32.50, 6069
1,  0.87,32.49, 6069
1,  0.88,32.49, 6069
1,  0.88,32.49, 6069
1,  0.94,32.53, 6069
1,  0.92,32.53, 6069
1,  0.89,32.49, 6069
1,  0.87,32.49, 6069
1,  0.87,32.49, 6069
1,  0.87,32.49, 6078
1,  0.86,32.55, 6078
1,  0.87,32.55, 6078
1,  0.94,32.53, 6078
1,  0.88,32.53, 6078
1,  0.87,32.53, 6078
1,  0.87,32.53, 6078
1,  0.87,32.55, 6078
1,  0.87,32.55, 6078
1,  0.88,32.55, 6078
1,  0.88,32.53, 6078
1,  0.88,32.53, 6078
1,  0.87,32.53, 6078
1,  0.87,32.53, 6078
1,  0.93,32.49, 6078
1,  0.87,32.49, 6078
1,  0.91,32.55, 6078
1,  0.92,32.55, 6078
1,  0.88,32.55, 6078
1,  0.88,32.55, 6078
1,  0.91,32.53, 6072
1,  0.91,32.53, 6072
1,  0.87,32.55, 6072
1,  0.87,32.53, 6072
1,  0.88,32.49, 6072
1,  0.87,32.50, 6072
1,  0.89,32.53, 6072
1,  0.88,32.53, 6072
1,  0.88,32.53, 6072
1,  0.89,32.55, 6072
1,  0.89,32.55, 6072
1,  0.90,32.53, 6072
1,  0.90,32.53, 6072
1,  0.90,32.59, 6072
1,  0.90,32.59, 6072
1,  0.89,32.55, 6072
1,  0.92,32.54, 6072
1,  0.88,32.49, 6072
1,  0.88,32.51, 6072
1,  0.89,32.55, 6072
1,  0.89,32.57, 6090
1,  0.87,32.59, 6090
1,  0.88,32.59, 6090
1,  0.87,32.59, 6090
1,  0.87,32.59, 6090
1,  0.86,32.59, 6090
1,  0.87,32.59, 6090
1,  0.88,32.59, 6090
1,  0.88,32.55, 6090
1,  0.95,32.55, 6090
1,  0.88,32.53, 6090
1,  0.89,32.53, 6090
1,  0.90,32.55, 6081
1,  0.89,32.55, 6081
1,  0.89,32.59, 6081
1,  0.89,32.59, 6081
1,  0.88,32.59, 6081
1,  0.88,32.56, 6081
1,  0.87,32.55, 6081
1,  0.91,32.53, 6081
1,  0.93,32.53, 6081
1,  0.88,32.55, 6081
1,  0.88,32.55, 6081
1,  0.88,32.55, 6081
1,  0.88,32.55, 6081
1,  0.88,32.59, 6081
1,  0.87,32.59, 6081
1,  0.93,32.59, 6081
1,  0.89,32.59, 6081
1,  0.87,32.61, 6081
1,  0.86,32.61, 6081
1,  0.84,32.59, 6081
1,  0.86,32.59, 6072
1,  0.91,32.61, 6072
1,  0.81,32.61, 6072
1,  0.76,32.55, 6072
1,  0.73,32.56, 6072
1,  0.80,32.59, 6072
1,  0.78,32.59, 6072
1,  0.77,32.59, 6072
1,  0.79,32.59, 6072
1,  0.78,32.59, 6072
1,  0.76,32.59, 6072
1,  0.75,32.59, 6072
1,  0.83,32.61, 6072
1,  0.77,32.61, 6072
1,  0.72,32.55, 6072
1,  0.74,32.55, 6072
1,  0.66,32.59, 6072
1,  0.68,32.59, 6072
1,  0.61,32.59, 6072
1,  0.63,32.59, 6072
1,  0.64,32.59, 5988
1,  0.62,32.61, 5988
1,  0.62,32.61, 5988
1,  0.64,32.61, 5988
1,  0.74,32.61, 5988
1,  0.69,32.63, 5988
1,  0.68,32.63, 5988
1,  0.67,32.59, 5988
1,  0.66,32.59, 5988
1,  0.68,32.59, 5988
1,  0.73,32.59, 5988
1,  0.78,32.59, 5988
1,  0.71,32.59, 5988
1,  0.68,32.61, 5988
1,  0.72,32.61, 5988
1,  0.70,32.61, 5988
1,  0.66,32.61, 5988
1,  0.63,32.61, 5988
1,  0.55,32.61, 5988
1,  0.53,32.59, 5988
1,  0.53,32.60, 5694
1,  0.56,32.61, 5694
1,  0.59,32.59, 5694
1,  0.60,32.59, 5694
1,  0.63,32.61, 5694
1,  0.64,32.59, 5694
1,  0.68,32.59, 5694
1,  0.68,32.59, 5694
1,  0.74,32.59, 5694
1,  0.73,32.61, 5694
1,  0.78,32.61, 5694
1,  0.71,32.61, 5694
1,  0.70,32.61, 5694
1,  0.73,32.59, 5694
1,  0.74,32.59, 5694
1,  0.72,32.59, 5694
1,  0.80,32.61, 5694
1,  0.82,32.61, 5694
1,  0.76,32.59, 5196
1,  0.85,32.59, 5196
1,  0.78,32.61, 5196
1,  0.79,32.61, 5196
1,  0.84,32.61, 5196
1,  0.77,32.61, 5196
1,  0.77,32.61, 5196
1,  0.77,32.61, 5196
1,  0.78,32.61, 5196
1,  0.81,32.59, 5196
1,  0.81,32.59, 5196
1,  0.81,32.61, 5196
1,  0.82,32.61, 5196
1,  0.82,32.61, 5196
1,  0.81,32.61, 5196
1,  0.79,32.61, 5196
1,  0.88,32.61, 5196
1,  0.80,32.61, 5196
1,  0.80,32.61, 5196
1,  0.82,32.61, 5196
1,  0.82,32.61, 4659
1,  0.83,32.61, 4659
1,  0.86,32.61, 4659
1,  0.81,32.61, 4659
1,  0.82,32.61, 4659
1,  0.83,32.59, 4659
1,  0.87,32.61, 4659
1,  0.83,32.61, 4659
1,  0.82,32.61, 4659
1,  0.80,32.61, 4659
1,  0.82,32.63, 4659
1,  0.82,32.63, 4659
1,  0.80,32.63, 4659
1,  0.82,32.61, 4659
1,  0.90,32.61, 4659
1,  0.82,32.61, 4659
1,  0.84,32.61, 4659
1,  0.89,32.61, 4110
1,  0.84,32.61, 4110
1,  0.87,32.61, 4110
1,  0.91,32.61, 4110
1,  0.81,32.61, 4110
1,  0.89,32.61, 4110
1,  0.86,32.61, 4110
1,  0.84,32.61, 4110
1,  0.81,32.61, 4110
1,  0.90,32.61, 4110
1,  0.85,32.61, 4110
1,  0.87,32.67, 4110
1,  0.82,32.67, 4110
1,  0.82,32.69, 4110
1,  0.82,32.69, 4110
1,  0.85,32.71, 4110
1,  0.84,32.71, 4110
1,  0.84,32.67, 4110
1,  0.85,32.68, 4110
1,  0.81,32.69, 3663
1,  0.79,32.68, 3663
1,  0.84,32.67, 3663
1,  0.80,32.67, 3663
1,  0.73,32.67, 3663
1,  0.77,32.69, 3663
1,  0.73,32.69, 3663
1,  0.66,32.69, 3663
1,  0.42,32.69, 3663
1,  0.02,32.67, 3663
1,  0.02,32.67, 3663
1,  0.02,32.63, 3663
1,  0.02,32.63, 3663
1,  0.02,32.61, 3663
1,  0.02,32.61, 3663
1,  0.02,32.63, 3663
1,  0.02,32.63, 3663
1,  0.02,32.63, 3663
1,  0.02,32.64, 3663
1,  0.02,32.67, 3663
1,  0.02,32.63, 3270
1,  0.02,32.63, 3270
1,  0.02,32.63, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.69, 3270
1,  0.02,32.69, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 3270
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.71, 2640
1,  0.02,32.71, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.67, 2640
1,  0.02,32.69, 2640
1,  0.02,32.67, 1965
1,  0.02,32.67, 1965
1,  0.02,32.67, 1965
1,  0.02,32.69, 1965
1,  0.02,32.69, 1965
1,  0.02,32.69, 1965
1,  0.02,32.69, 1965
1,  0.02,32.67, 1965
1,  0.02,32.67, 1965
1,  0.02,32.67, 1965
1,  0.02,32.68, 1965
1,  0.02,32.69, 1965
1,  0.02,32.71, 1965
1,  0.02,32.71, 1311
1,  0.02,32.69, 1311
1,  0.02,32.69, 1311
1,  0.02,32.69, 1311
