"receivedTime","magnitude"
"2016-04-09 14:26:09",675
"2016-04-09 14:26:09",661
"2016-04-09 14:26:09",652
"2016-04-09 14:26:09",652
"2016-04-09 14:26:09",644
"2016-04-09 14:26:09",635
"2016-04-09 14:26:09",629
"2016-04-09 14:26:09",618
"2016-04-09 14:26:09",617
"2016-04-09 14:26:09",622
"2016-04-09 14:26:09",622
"2016-04-09 14:26:09",622
"2016-04-09 14:26:09",628
"2016-04-09 14:26:09",633
"2016-04-09 14:26:09",642
"2016-04-09 14:26:09",657
"2016-04-09 14:26:09",665
"2016-04-09 14:26:09",669
"2016-04-09 14:26:09",672
"2016-04-09 14:26:09",675
"2016-04-09 14:26:09",678
"2016-04-09 14:26:09",680
"2016-04-09 14:26:09",675
"2016-04-09 14:26:09",663
"2016-04-09 14:26:09",658
"2016-04-09 14:26:09",659
"2016-04-09 14:26:09",656
"2016-04-09 14:26:09",652
"2016-04-09 14:26:09",652
"2016-04-09 14:26:09",651
"2016-04-09 14:26:09",655
"2016-04-09 14:26:09",657
"2016-04-09 14:26:09",650
"2016-04-09 14:26:09",649
"2016-04-09 14:26:09",652
"2016-04-09 14:26:09",647
"2016-04-09 14:26:09",641
"2016-04-09 14:26:09",642
"2016-04-09 14:26:09",645
"2016-04-09 14:26:09",653
"2016-04-09 14:26:09",658
"2016-04-09 14:26:09",661
"2016-04-09 14:26:09",666
"2016-04-09 14:26:09",669
"2016-04-09 14:26:09",671
"2016-04-09 14:26:09",672
"2016-04-09 14:26:09",670
"2016-04-09 14:26:09",663
"2016-04-09 14:26:09",645
"2016-04-09 14:26:09",643
"2016-04-09 14:26:09",646
"2016-04-09 14:26:09",651
"2016-04-09 14:26:09",656
"2016-04-09 14:26:09",661
"2016-04-09 14:26:09",665
"2016-04-09 14:26:09",667
"2016-04-09 14:26:09",668
"2016-04-09 14:26:09",664
"2016-04-09 14:26:09",665
"2016-04-09 14:26:09",668
"2016-04-09 14:26:09",666
"2016-04-09 14:26:10",660
"2016-04-09 14:26:10",660
"2016-04-09 14:26:10",660
"2016-04-09 14:26:10",659
"2016-04-09 14:26:10",657
"2016-04-09 14:26:10",653
"2016-04-09 14:26:10",647
"2016-04-09 14:26:10",641
"2016-04-09 14:26:10",632
"2016-04-09 14:26:10",629
"2016-04-09 14:26:10",634
"2016-04-09 14:26:10",633
"2016-04-09 14:26:10",630
"2016-04-09 14:26:10",632
"2016-04-09 14:26:10",639
"2016-04-09 14:26:10",652
"2016-04-09 14:26:10",660
"2016-04-09 14:26:10",659
"2016-04-09 14:26:10",670
"2016-04-09 14:26:10",675
"2016-04-09 14:26:10",667
"2016-04-09 14:26:10",664
"2016-04-09 14:26:10",656
"2016-04-09 14:26:10",636
"2016-04-09 14:26:10",624
"2016-04-09 14:26:10",618
"2016-04-09 14:26:10",612
"2016-04-09 14:26:10",612
"2016-04-09 14:26:10",613
"2016-04-09 14:26:10",615
"2016-04-09 14:26:10",630
"2016-04-09 14:26:10",644
"2016-04-09 14:26:10",650
"2016-04-09 14:26:10",658
"2016-04-09 14:26:10",669
"2016-04-09 14:26:10",681
"2016-04-09 14:26:10",689
"2016-04-09 14:26:10",694
"2016-04-09 14:26:10",683
"2016-04-09 14:26:10",667
"2016-04-09 14:26:10",652
"2016-04-09 14:26:10",651
"2016-04-09 14:26:10",652
"2016-04-09 14:26:10",642
"2016-04-09 14:26:10",630
"2016-04-09 14:26:10",630
"2016-04-09 14:26:10",637
"2016-04-09 14:26:10",645
"2016-04-09 14:26:10",650
"2016-04-09 14:26:10",646
"2016-04-09 14:26:10",650
"2016-04-09 14:26:10",660
"2016-04-09 14:26:10",661
"2016-04-09 14:26:10",661
"2016-04-09 14:26:10",671
"2016-04-09 14:26:10",680
"2016-04-09 14:26:10",674
"2016-04-09 14:26:10",668
"2016-04-09 14:26:10",671
"2016-04-09 14:26:10",674
"2016-04-09 14:26:10",668
"2016-04-09 14:26:10",656
"2016-04-09 14:26:10",645
"2016-04-09 14:26:10",640
"2016-04-09 14:26:10",641
"2016-04-09 14:26:10",639
"2016-04-09 14:26:10",635
"2016-04-09 14:26:10",637
"2016-04-09 14:26:10",644
"2016-04-09 14:26:10",642
"2016-04-09 14:26:10",638
"2016-04-09 14:26:10",641
"2016-04-09 14:26:10",644
"2016-04-09 14:26:10",639
"2016-04-09 14:26:10",632
"2016-04-09 14:26:10",631
"2016-04-09 14:26:10",632
"2016-04-09 14:26:10",631
"2016-04-09 14:26:10",633
"2016-04-09 14:26:10",639
"2016-04-09 14:26:10",653
"2016-04-09 14:26:10",662
"2016-04-09 14:26:10",666
"2016-04-09 14:26:10",661
"2016-04-09 14:26:10",655
"2016-04-09 14:26:10",639
"2016-04-09 14:26:10",623
"2016-04-09 14:26:10",671
"2016-04-09 14:26:10",668
"2016-04-09 14:26:10",664
"2016-04-09 14:26:10",664
"2016-04-09 14:26:10",661
"2016-04-09 14:26:10",667
"2016-04-09 14:26:10",674
"2016-04-09 14:26:10",669
"2016-04-09 14:26:10",661
"2016-04-09 14:26:10",663
"2016-04-09 14:26:10",659
"2016-04-09 14:26:10",650
"2016-04-09 14:26:11",642
"2016-04-09 14:26:11",633
"2016-04-09 14:26:11",630
"2016-04-09 14:26:11",631
"2016-04-09 14:26:11",631
"2016-04-09 14:26:11",632
"2016-04-09 14:26:11",641
"2016-04-09 14:26:11",650
"2016-04-09 14:26:11",652
"2016-04-09 14:26:11",654
"2016-04-09 14:26:11",660
"2016-04-09 14:26:11",667
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",658
"2016-04-09 14:26:11",665
"2016-04-09 14:26:11",670
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",663
"2016-04-09 14:26:11",652
"2016-04-09 14:26:11",643
"2016-04-09 14:26:11",636
"2016-04-09 14:26:11",631
"2016-04-09 14:26:11",636
"2016-04-09 14:26:11",637
"2016-04-09 14:26:11",630
"2016-04-09 14:26:11",630
"2016-04-09 14:26:11",639
"2016-04-09 14:26:11",649
"2016-04-09 14:26:11",656
"2016-04-09 14:26:11",662
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",663
"2016-04-09 14:26:11",666
"2016-04-09 14:26:11",674
"2016-04-09 14:26:11",674
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",650
"2016-04-09 14:26:11",630
"2016-04-09 14:26:11",620
"2016-04-09 14:26:11",609
"2016-04-09 14:26:11",604
"2016-04-09 14:26:11",607
"2016-04-09 14:26:11",611
"2016-04-09 14:26:11",621
"2016-04-09 14:26:11",623
"2016-04-09 14:26:11",623
"2016-04-09 14:26:11",634
"2016-04-09 14:26:11",650
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",673
"2016-04-09 14:26:11",671
"2016-04-09 14:26:11",668
"2016-04-09 14:26:11",677
"2016-04-09 14:26:11",684
"2016-04-09 14:26:11",688
"2016-04-09 14:26:11",690
"2016-04-09 14:26:11",681
"2016-04-09 14:26:11",665
"2016-04-09 14:26:11",662
"2016-04-09 14:26:11",664
"2016-04-09 14:26:11",663
"2016-04-09 14:26:11",655
"2016-04-09 14:26:11",641
"2016-04-09 14:26:11",634
"2016-04-09 14:26:11",638
"2016-04-09 14:26:11",642
"2016-04-09 14:26:11",643
"2016-04-09 14:26:11",641
"2016-04-09 14:26:11",647
"2016-04-09 14:26:11",657
"2016-04-09 14:26:11",662
"2016-04-09 14:26:11",672
"2016-04-09 14:26:11",688
"2016-04-09 14:26:11",695
"2016-04-09 14:26:11",698
"2016-04-09 14:26:11",696
"2016-04-09 14:26:11",694
"2016-04-09 14:26:11",697
"2016-04-09 14:26:11",695
"2016-04-09 14:26:11",680
"2016-04-09 14:26:11",668
"2016-04-09 14:26:11",657
"2016-04-09 14:26:11",640
"2016-04-09 14:26:11",629
"2016-04-09 14:26:11",622
"2016-04-09 14:26:11",614
"2016-04-09 14:26:11",606
"2016-04-09 14:26:11",640
"2016-04-09 14:26:11",645
"2016-04-09 14:26:11",655
"2016-04-09 14:26:11",659
"2016-04-09 14:26:11",658
"2016-04-09 14:26:11",666
"2016-04-09 14:26:11",671
"2016-04-09 14:26:11",673
"2016-04-09 14:26:11",678
"2016-04-09 14:26:11",677
"2016-04-09 14:26:12",666
"2016-04-09 14:26:12",655
"2016-04-09 14:26:12",648
"2016-04-09 14:26:12",642
"2016-04-09 14:26:12",633
"2016-04-09 14:26:12",625
"2016-04-09 14:26:12",622
"2016-04-09 14:26:12",628
"2016-04-09 14:26:12",637
"2016-04-09 14:26:12",648
"2016-04-09 14:26:12",663
"2016-04-09 14:26:12",675
"2016-04-09 14:26:12",684
"2016-04-09 14:26:12",694
"2016-04-09 14:26:12",703
"2016-04-09 14:26:12",711
"2016-04-09 14:26:12",717
"2016-04-09 14:26:12",712
"2016-04-09 14:26:12",703
"2016-04-09 14:26:12",695
"2016-04-09 14:26:12",689
"2016-04-09 14:26:12",679
"2016-04-09 14:26:12",665
"2016-04-09 14:26:12",652
"2016-04-09 14:26:12",638
"2016-04-09 14:26:12",633
"2016-04-09 14:26:12",636
"2016-04-09 14:26:12",632
"2016-04-09 14:26:12",628
"2016-04-09 14:26:12",627
"2016-04-09 14:26:12",623
"2016-04-09 14:26:12",623
"2016-04-09 14:26:12",635
"2016-04-09 14:26:12",645
"2016-04-09 14:26:12",649
"2016-04-09 14:26:12",653
"2016-04-09 14:26:12",656
"2016-04-09 14:26:12",661
"2016-04-09 14:26:12",668
"2016-04-09 14:26:12",672
"2016-04-09 14:26:12",667
"2016-04-09 14:26:12",658
"2016-04-09 14:26:12",651
"2016-04-09 14:26:12",644
"2016-04-09 14:26:12",629
"2016-04-09 14:26:12",616
"2016-04-09 14:26:12",612
"2016-04-09 14:26:12",609
"2016-04-09 14:26:12",610
"2016-04-09 14:26:12",617
"2016-04-09 14:26:12",621
"2016-04-09 14:26:12",623
"2016-04-09 14:26:12",625
"2016-04-09 14:26:12",630
"2016-04-09 14:26:12",644
"2016-04-09 14:26:12",661
"2016-04-09 14:26:12",659
"2016-04-09 14:26:12",652
"2016-04-09 14:26:12",663
"2016-04-09 14:26:12",678
"2016-04-09 14:26:12",682
"2016-04-09 14:26:12",682
"2016-04-09 14:26:12",679
"2016-04-09 14:26:12",670
"2016-04-09 14:26:12",664
"2016-04-09 14:26:12",663
"2016-04-09 14:26:12",661
"2016-04-09 14:26:12",660
"2016-04-09 14:26:12",654
"2016-04-09 14:26:12",640
"2016-04-09 14:26:12",636
"2016-04-09 14:26:12",640
"2016-04-09 14:26:12",641
"2016-04-09 14:26:12",638
"2016-04-09 14:26:12",632
"2016-04-09 14:26:12",630
"2016-04-09 14:26:12",639
"2016-04-09 14:26:12",646
"2016-04-09 14:26:12",647
"2016-04-09 14:26:12",651
"2016-04-09 14:26:12",655
"2016-04-09 14:26:12",655
"2016-04-09 14:26:12",661
"2016-04-09 14:26:12",670
"2016-04-09 14:26:12",677
"2016-04-09 14:26:12",677
"2016-04-09 14:26:12",668
"2016-04-09 14:26:12",661
"2016-04-09 14:26:12",666
"2016-04-09 14:26:12",673
"2016-04-09 14:26:12",653
"2016-04-09 14:26:12",651
"2016-04-09 14:26:12",652
"2016-04-09 14:26:12",656
"2016-04-09 14:26:12",653
"2016-04-09 14:26:12",644
"2016-04-09 14:26:12",641
"2016-04-09 14:26:12",638
"2016-04-09 14:26:12",639
"2016-04-09 14:26:12",645
"2016-04-09 14:26:12",644
"2016-04-09 14:26:12",638
"2016-04-09 14:26:12",639
"2016-04-09 14:26:12",640
"2016-04-09 14:26:13",638
"2016-04-09 14:26:13",648
"2016-04-09 14:26:13",659
"2016-04-09 14:26:13",658
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",655
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",662
"2016-04-09 14:26:13",659
"2016-04-09 14:26:13",648
"2016-04-09 14:26:13",644
"2016-04-09 14:26:13",648
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",649
"2016-04-09 14:26:13",645
"2016-04-09 14:26:13",645
"2016-04-09 14:26:13",649
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",663
"2016-04-09 14:26:13",671
"2016-04-09 14:26:13",674
"2016-04-09 14:26:13",672
"2016-04-09 14:26:13",664
"2016-04-09 14:26:13",654
"2016-04-09 14:26:13",648
"2016-04-09 14:26:13",644
"2016-04-09 14:26:13",637
"2016-04-09 14:26:13",633
"2016-04-09 14:26:13",629
"2016-04-09 14:26:13",628
"2016-04-09 14:26:13",640
"2016-04-09 14:26:13",658
"2016-04-09 14:26:13",667
"2016-04-09 14:26:13",676
"2016-04-09 14:26:13",685
"2016-04-09 14:26:13",692
"2016-04-09 14:26:13",662
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",647
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",647
"2016-04-09 14:26:13",650
"2016-04-09 14:26:13",655
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",639
"2016-04-09 14:26:13",637
"2016-04-09 14:26:13",639
"2016-04-09 14:26:13",635
"2016-04-09 14:26:13",624
"2016-04-09 14:26:13",617
"2016-04-09 14:26:13",620
"2016-04-09 14:26:13",632
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",658
"2016-04-09 14:26:13",666
"2016-04-09 14:26:13",668
"2016-04-09 14:26:13",668
"2016-04-09 14:26:13",676
"2016-04-09 14:26:13",681
"2016-04-09 14:26:13",678
"2016-04-09 14:26:13",668
"2016-04-09 14:26:13",660
"2016-04-09 14:26:13",662
"2016-04-09 14:26:13",665
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",645
"2016-04-09 14:26:13",642
"2016-04-09 14:26:13",642
"2016-04-09 14:26:13",639
"2016-04-09 14:26:13",635
"2016-04-09 14:26:13",633
"2016-04-09 14:26:13",643
"2016-04-09 14:26:13",646
"2016-04-09 14:26:13",636
"2016-04-09 14:26:13",637
"2016-04-09 14:26:13",651
"2016-04-09 14:26:13",657
"2016-04-09 14:26:13",654
"2016-04-09 14:26:13",652
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",672
"2016-04-09 14:26:13",678
"2016-04-09 14:26:13",674
"2016-04-09 14:26:13",678
"2016-04-09 14:26:13",618
"2016-04-09 14:26:13",611
"2016-04-09 14:26:13",615
"2016-04-09 14:26:13",617
"2016-04-09 14:26:13",613
"2016-04-09 14:26:13",622
"2016-04-09 14:26:13",635
"2016-04-09 14:26:13",639
"2016-04-09 14:26:13",642
"2016-04-09 14:26:13",646
"2016-04-09 14:26:13",656
"2016-04-09 14:26:13",674
"2016-04-09 14:26:13",685
"2016-04-09 14:26:13",685
"2016-04-09 14:26:13",686
"2016-04-09 14:26:13",689
"2016-04-09 14:26:14",687
"2016-04-09 14:26:14",683
"2016-04-09 14:26:14",681
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",669
"2016-04-09 14:26:14",668
"2016-04-09 14:26:14",658
"2016-04-09 14:26:14",656
"2016-04-09 14:26:14",665
"2016-04-09 14:26:14",659
"2016-04-09 14:26:14",650
"2016-04-09 14:26:14",648
"2016-04-09 14:26:14",645
"2016-04-09 14:26:14",642
"2016-04-09 14:26:14",644
"2016-04-09 14:26:14",638
"2016-04-09 14:26:14",632
"2016-04-09 14:26:14",637
"2016-04-09 14:26:14",645
"2016-04-09 14:26:14",651
"2016-04-09 14:26:14",657
"2016-04-09 14:26:14",660
"2016-04-09 14:26:14",672
"2016-04-09 14:26:14",676
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",670
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",650
"2016-04-09 14:26:14",635
"2016-04-09 14:26:14",621
"2016-04-09 14:26:14",608
"2016-04-09 14:26:14",604
"2016-04-09 14:26:14",605
"2016-04-09 14:26:14",606
"2016-04-09 14:26:14",697
"2016-04-09 14:26:14",684
"2016-04-09 14:26:14",671
"2016-04-09 14:26:14",664
"2016-04-09 14:26:14",657
"2016-04-09 14:26:14",652
"2016-04-09 14:26:14",644
"2016-04-09 14:26:14",629
"2016-04-09 14:26:14",623
"2016-04-09 14:26:14",621
"2016-04-09 14:26:14",616
"2016-04-09 14:26:14",625
"2016-04-09 14:26:14",642
"2016-04-09 14:26:14",650
"2016-04-09 14:26:14",654
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",685
"2016-04-09 14:26:14",689
"2016-04-09 14:26:14",683
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",676
"2016-04-09 14:26:14",676
"2016-04-09 14:26:14",669
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",659
"2016-04-09 14:26:14",655
"2016-04-09 14:26:14",650
"2016-04-09 14:26:14",644
"2016-04-09 14:26:14",641
"2016-04-09 14:26:14",641
"2016-04-09 14:26:14",633
"2016-04-09 14:26:14",622
"2016-04-09 14:26:14",621
"2016-04-09 14:26:14",626
"2016-04-09 14:26:14",631
"2016-04-09 14:26:14",634
"2016-04-09 14:26:14",636
"2016-04-09 14:26:14",645
"2016-04-09 14:26:14",657
"2016-04-09 14:26:14",661
"2016-04-09 14:26:14",665
"2016-04-09 14:26:14",676
"2016-04-09 14:26:14",677
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",676
"2016-04-09 14:26:14",679
"2016-04-09 14:26:14",677
"2016-04-09 14:26:14",673
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",649
"2016-04-09 14:26:14",649
"2016-04-09 14:26:14",651
"2016-04-09 14:26:14",651
"2016-04-09 14:26:14",652
"2016-04-09 14:26:14",652
"2016-04-09 14:26:14",650
"2016-04-09 14:26:14",648
"2016-04-09 14:26:14",647
"2016-04-09 14:26:14",652
"2016-04-09 14:26:14",656
"2016-04-09 14:26:14",653
"2016-04-09 14:26:14",653
"2016-04-09 14:26:14",656
"2016-04-09 14:26:14",660
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",663
"2016-04-09 14:26:14",661
"2016-04-09 14:26:14",660
"2016-04-09 14:26:14",657
"2016-04-09 14:26:14",651
"2016-04-09 14:26:14",652
"2016-04-09 14:26:14",658
"2016-04-09 14:26:14",653
"2016-04-09 14:26:14",651
"2016-04-09 14:26:14",654
"2016-04-09 14:26:14",653
"2016-04-09 14:26:14",656
"2016-04-09 14:26:14",664
"2016-04-09 14:26:14",666
"2016-04-09 14:26:15",665
"2016-04-09 14:26:15",671
"2016-04-09 14:26:15",674
"2016-04-09 14:26:15",679
"2016-04-09 14:26:15",688
"2016-04-09 14:26:15",684
"2016-04-09 14:26:15",670
"2016-04-09 14:26:15",665
"2016-04-09 14:26:15",663
"2016-04-09 14:26:15",656
"2016-04-09 14:26:15",652
"2016-04-09 14:26:15",645
"2016-04-09 14:26:15",638
"2016-04-09 14:26:15",636
"2016-04-09 14:26:15",632
"2016-04-09 14:26:15",626
"2016-04-09 14:26:15",626
"2016-04-09 14:26:15",629
"2016-04-09 14:26:15",627
"2016-04-09 14:26:15",624
"2016-04-09 14:26:15",651
"2016-04-09 14:26:15",646
"2016-04-09 14:26:15",646
"2016-04-09 14:26:15",649
"2016-04-09 14:26:15",654
"2016-04-09 14:26:15",658
"2016-04-09 14:26:15",663
"2016-04-09 14:26:15",667
"2016-04-09 14:26:15",669
"2016-04-09 14:26:15",669
"2016-04-09 14:26:15",663
"2016-04-09 14:26:15",649
"2016-04-09 14:26:15",633
"2016-04-09 14:26:15",619
"2016-04-09 14:26:15",604
"2016-04-09 14:26:15",592
"2016-04-09 14:26:15",587
"2016-04-09 14:26:15",586
"2016-04-09 14:26:15",593
"2016-04-09 14:26:15",608
"2016-04-09 14:26:15",621
"2016-04-09 14:26:15",632
"2016-04-09 14:26:15",644
"2016-04-09 14:26:15",658
"2016-04-09 14:26:15",669
"2016-04-09 14:26:15",683
"2016-04-09 14:26:15",696
"2016-04-09 14:26:15",702
"2016-04-09 14:26:15",700
"2016-04-09 14:26:15",698
"2016-04-09 14:26:15",703
"2016-04-09 14:26:15",698
"2016-04-09 14:26:15",684
"2016-04-09 14:26:15",672
"2016-04-09 14:26:15",657
"2016-04-09 14:26:15",640
"2016-04-09 14:26:15",637
"2016-04-09 14:26:15",632
"2016-04-09 14:26:15",621
"2016-04-09 14:26:15",619
"2016-04-09 14:26:15",620
"2016-04-09 14:26:15",615
"2016-04-09 14:26:15",618
"2016-04-09 14:26:15",628
"2016-04-09 14:26:15",633
"2016-04-09 14:26:15",638
"2016-04-09 14:26:15",643
"2016-04-09 14:26:15",650
"2016-04-09 14:26:15",663
"2016-04-09 14:26:15",679
"2016-04-09 14:26:15",699
"2016-04-09 14:26:15",708
"2016-04-09 14:26:15",708
"2016-04-09 14:26:15",703
"2016-04-09 14:26:15",705
"2016-04-09 14:26:15",706
"2016-04-09 14:26:15",695
"2016-04-09 14:26:15",679
"2016-04-09 14:26:15",668
"2016-04-09 14:26:15",660
"2016-04-09 14:26:15",653
"2016-04-09 14:26:15",644
"2016-04-09 14:26:15",627
"2016-04-09 14:26:15",618
"2016-04-09 14:26:15",624
"2016-04-09 14:26:15",626
"2016-04-09 14:26:15",626
"2016-04-09 14:26:15",635
"2016-04-09 14:26:15",647
"2016-04-09 14:26:15",659
"2016-04-09 14:26:15",670
"2016-04-09 14:26:15",674
"2016-04-09 14:26:15",680
"2016-04-09 14:26:15",685
"2016-04-09 14:26:15",677
"2016-04-09 14:26:15",666
"2016-04-09 14:26:15",660
"2016-04-09 14:26:15",654
"2016-04-09 14:26:15",647
"2016-04-09 14:26:15",641
"2016-04-09 14:26:15",632
"2016-04-09 14:26:15",634
"2016-04-09 14:26:15",639
"2016-04-09 14:26:15",637
"2016-04-09 14:26:15",643
"2016-04-09 14:26:15",658
"2016-04-09 14:26:15",661
"2016-04-09 14:26:16",660
"2016-04-09 14:26:16",661
"2016-04-09 14:26:16",654
"2016-04-09 14:26:16",648
"2016-04-09 14:26:16",641
"2016-04-09 14:26:16",623
"2016-04-09 14:26:16",612
"2016-04-09 14:26:16",610
"2016-04-09 14:26:16",614
"2016-04-09 14:26:16",624
"2016-04-09 14:26:16",634
"2016-04-09 14:26:16",639
"2016-04-09 14:26:16",637
"2016-04-09 14:26:16",664
"2016-04-09 14:26:16",663
"2016-04-09 14:26:16",669
"2016-04-09 14:26:16",671
"2016-04-09 14:26:16",666
"2016-04-09 14:26:16",661
"2016-04-09 14:26:16",651
"2016-04-09 14:26:16",637
"2016-04-09 14:26:16",636
"2016-04-09 14:26:16",639
"2016-04-09 14:26:16",636
"2016-04-09 14:26:16",629
"2016-04-09 14:26:16",630
"2016-04-09 14:26:16",634
"2016-04-09 14:26:16",645
"2016-04-09 14:26:16",651
"2016-04-09 14:26:16",652
"2016-04-09 14:26:16",655
"2016-04-09 14:26:16",661
"2016-04-09 14:26:16",660
"2016-04-09 14:26:16",653
"2016-04-09 14:26:16",652
"2016-04-09 14:26:16",650
"2016-04-09 14:26:16",642
"2016-04-09 14:26:16",634
"2016-04-09 14:26:16",633
"2016-04-09 14:26:16",633
"2016-04-09 14:26:16",634
"2016-04-09 14:26:16",638
"2016-04-09 14:26:16",638
"2016-04-09 14:26:16",635
"2016-04-09 14:26:16",636
"2016-04-09 14:26:16",640
"2016-04-09 14:26:16",643
"2016-04-09 14:26:16",646
"2016-04-09 14:26:16",648
"2016-04-09 14:26:16",650
"2016-04-09 14:26:16",661
"2016-04-09 14:26:16",670
"2016-04-09 14:26:16",671
"2016-04-09 14:26:16",667
"2016-04-09 14:26:16",670
"2016-04-09 14:26:16",673
"2016-04-09 14:26:16",670
"2016-04-09 14:26:16",668
"2016-04-09 14:26:16",668
"2016-04-09 14:26:16",668
"2016-04-09 14:26:16",671
"2016-04-09 14:26:16",674
"2016-04-09 14:26:16",681
"2016-04-09 14:26:16",664
"2016-04-09 14:26:16",658
"2016-04-09 14:26:16",658
"2016-04-09 14:26:16",655
"2016-04-09 14:26:16",646
"2016-04-09 14:26:16",640
"2016-04-09 14:26:16",639
"2016-04-09 14:26:16",640
"2016-04-09 14:26:16",637
"2016-04-09 14:26:16",630
"2016-04-09 14:26:16",632
"2016-04-09 14:26:16",641
"2016-04-09 14:26:16",643
"2016-04-09 14:26:16",647
"2016-04-09 14:26:16",654
"2016-04-09 14:26:16",662
"2016-04-09 14:26:16",669
"2016-04-09 14:26:16",674
"2016-04-09 14:26:16",680
"2016-04-09 14:26:16",688
"2016-04-09 14:26:16",689
"2016-04-09 14:26:16",682
"2016-04-09 14:26:16",674
"2016-04-09 14:26:16",670
"2016-04-09 14:26:16",667
"2016-04-09 14:26:16",661
"2016-04-09 14:26:16",651
"2016-04-09 14:26:16",647
"2016-04-09 14:26:16",645
"2016-04-09 14:26:16",641
"2016-04-09 14:26:16",641
"2016-04-09 14:26:16",648
"2016-04-09 14:26:16",650
"2016-04-09 14:26:16",648
"2016-04-09 14:26:16",649
"2016-04-09 14:26:16",650
"2016-04-09 14:26:16",657
"2016-04-09 14:26:16",667
"2016-04-09 14:26:16",668
"2016-04-09 14:26:16",663
"2016-04-09 14:26:16",667
"2016-04-09 14:26:16",672
"2016-04-09 14:26:17",677
"2016-04-09 14:26:17",681
"2016-04-09 14:26:17",675
"2016-04-09 14:26:17",673
"2016-04-09 14:26:17",681
"2016-04-09 14:26:17",681
"2016-04-09 14:26:17",675
"2016-04-09 14:26:17",675
"2016-04-09 14:26:17",643
"2016-04-09 14:26:17",639
"2016-04-09 14:26:17",639
"2016-04-09 14:26:17",638
"2016-04-09 14:26:17",644
"2016-04-09 14:26:17",651
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",644
"2016-04-09 14:26:17",645
"2016-04-09 14:26:17",651
"2016-04-09 14:26:17",659
"2016-04-09 14:26:17",665
"2016-04-09 14:26:17",666
"2016-04-09 14:26:17",668
"2016-04-09 14:26:17",671
"2016-04-09 14:26:17",669
"2016-04-09 14:26:17",670
"2016-04-09 14:26:17",679
"2016-04-09 14:26:17",681
"2016-04-09 14:26:17",672
"2016-04-09 14:26:17",666
"2016-04-09 14:26:17",663
"2016-04-09 14:26:17",665
"2016-04-09 14:26:17",670
"2016-04-09 14:26:17",665
"2016-04-09 14:26:17",653
"2016-04-09 14:26:17",648
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",652
"2016-04-09 14:26:17",654
"2016-04-09 14:26:17",654
"2016-04-09 14:26:17",646
"2016-04-09 14:26:17",641
"2016-04-09 14:26:17",651
"2016-04-09 14:26:17",659
"2016-04-09 14:26:17",652
"2016-04-09 14:26:17",647
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",655
"2016-04-09 14:26:17",660
"2016-04-09 14:26:17",662
"2016-04-09 14:26:17",658
"2016-04-09 14:26:17",655
"2016-04-09 14:26:17",652
"2016-04-09 14:26:17",646
"2016-04-09 14:26:17",641
"2016-04-09 14:26:17",641
"2016-04-09 14:26:17",640
"2016-04-09 14:26:17",634
"2016-04-09 14:26:17",634
"2016-04-09 14:26:17",672
"2016-04-09 14:26:17",683
"2016-04-09 14:26:17",688
"2016-04-09 14:26:17",694
"2016-04-09 14:26:17",693
"2016-04-09 14:26:17",680
"2016-04-09 14:26:17",671
"2016-04-09 14:26:17",664
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",652
"2016-04-09 14:26:17",661
"2016-04-09 14:26:17",652
"2016-04-09 14:26:17",643
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",654
"2016-04-09 14:26:17",651
"2016-04-09 14:26:17",650
"2016-04-09 14:26:17",645
"2016-04-09 14:26:17",646
"2016-04-09 14:26:17",649
"2016-04-09 14:26:17",645
"2016-04-09 14:26:17",645
"2016-04-09 14:26:17",658
"2016-04-09 14:26:17",666
"2016-04-09 14:26:17",665
"2016-04-09 14:26:17",665
"2016-04-09 14:26:17",669
