"id";"temperatureVal";"currentVal";"rpmVal";"receivedTime";"acc1Avg";"acc1Std";"acc2Avg";"acc2Std";"classification"
37969;30.97;0.86;4038;"2016-04-12 14:04:02";529.9;2.86181760425;621.2;0.748331477355;2
37970;30.93;0.86;4038;"2016-04-12 14:04:02";529.5;1.1801936887;620.071428571;1.0326308782;2
37971;30.99;0.85;4041;"2016-04-12 14:04:03";527.393939394;1.75705321386;619.757575758;1.39328047668;2
37972;30.99;0.88;4026;"2016-04-12 14:04:04";530.434782609;4.48404017122;619.147826087;4.95061432861;2
37973;31.07;0.9;4035;"2016-04-12 14:04:05";529.590909091;3.15497333575;620.386363636;1.60797127628;2
37974;31.07;0.83;3987;"2016-04-12 14:04:05";524.0;0.755928946018;619.285714286;0.699854212224;2
37975;31.05;0.82;3987;"2016-04-12 14:04:06";523.857142857;4.94046184737;621.142857143;0.832993127835;2
37976;31.02;0.87;3987;"2016-04-12 14:04:06";530.19047619;1.36692381851;618.285714286;1.20090668694;2
37977;31.03;0.87;3933;"2016-04-12 14:04:07";530.293577982;3.77170234433;619.52293578;1.20088904586;2
37978;31.05;0.87;3933;"2016-04-12 14:04:07";533.571428571;9.86852345095;617.0;2.44948974278;2
37979;31.05;0.86;3933;"2016-04-12 14:04:07";534.666666667;0.471404520791;617.333333333;0.471404520791;2
37980;31.05;0.85;3933;"2016-04-12 14:04:07";531.666666667;1.6996731712;617.0;0.0;2
37981;31.12;0.92;3963;"2016-04-12 14:04:09";531.929824561;3.78528846208;618.561403509;2.01326777975;2
37982;31.13;0.89;4113;"2016-04-12 14:04:11";529.525423729;3.00295108451;619.350282486;2.05335949871;2
37983;31.13;0.91;4113;"2016-04-12 14:04:11";532.903225806;3.70139327481;619.193548387;1.85645091225;2
37984;31.11;0.87;4164;"2016-04-12 14:04:11";534.25;2.04633819297;615.5;0.866025403784;2
37985;31.14;0.89;4164;"2016-04-12 14:04:12";531.666666667;0.471404520791;615.333333333;0.471404520791;2
37986;31.13;0.9;4164;"2016-04-12 14:04:12";532.111111111;0.874889763779;618.333333333;3.26598632371;2
37987;31.12;0.86;4164;"2016-04-12 14:04:12";534.125;1.99608992783;620.625;1.36358901433;2
37988;31.19;0.88;4107;"2016-04-12 14:04:14";530.439130435;5.49966316205;619.086956522;2.00679375423;2
37989;31.21;0.82;4038;"2016-04-12 14:04:16";530.921052632;3.93175273812;619.0;2.69176782711;2
37990;31.21;0.86;3978;"2016-04-12 14:04:17";529.137254902;2.49721105489;619.754901961;1.19177141602;2
