"receivedTime";"magnitude1";"magnitude2"
"2016-04-12 13:22:05";531;620
"2016-04-12 13:22:05";532;621
"2016-04-12 13:22:05";533;620
"2016-04-12 13:22:05";533;620
"2016-04-12 13:22:05";533;620
"2016-04-12 13:22:05";533;620
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;623
"2016-04-12 13:22:05";531;623
"2016-04-12 13:22:05";531;623
"2016-04-12 13:22:05";531;623
"2016-04-12 13:22:05";531;623
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;622
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";531;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;621
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";530;622
"2016-04-12 13:22:05";529;621
"2016-04-12 13:22:05";529;621
"2016-04-12 13:22:05";529;621
"2016-04-12 13:22:05";529;620
"2016-04-12 13:22:05";529;620
"2016-04-12 13:22:06";529;620
"2016-04-12 13:22:06";529;619
"2016-04-12 13:22:06";529;619
"2016-04-12 13:22:06";530;619
"2016-04-12 13:22:06";530;619
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";531;623
"2016-04-12 13:22:06";532;623
"2016-04-12 13:22:06";532;623
"2016-04-12 13:22:06";532;623
"2016-04-12 13:22:06";532;623
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";530;622
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";532;620
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";530;619
"2016-04-12 13:22:06";530;620
"2016-04-12 13:22:06";529;620
"2016-04-12 13:22:06";529;620
"2016-04-12 13:22:06";529;620
"2016-04-12 13:22:06";529;620
"2016-04-12 13:22:06";529;617
"2016-04-12 13:22:06";529;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";530;621
"2016-04-12 13:22:06";531;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;622
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";532;621
"2016-04-12 13:22:06";531;621
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";531;620
"2016-04-12 13:22:06";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";530;620
"2016-04-12 13:22:07";530;620
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";531;621
"2016-04-12 13:22:07";532;621
"2016-04-12 13:22:07";532;621
"2016-04-12 13:22:07";533;621
"2016-04-12 13:22:07";533;620
"2016-04-12 13:22:07";534;620
"2016-04-12 13:22:07";533;620
"2016-04-12 13:22:07";533;619
"2016-04-12 13:22:07";533;619
"2016-04-12 13:22:07";532;618
"2016-04-12 13:22:07";532;618
"2016-04-12 13:22:07";532;618
"2016-04-12 13:22:07";531;618
"2016-04-12 13:22:07";531;618
"2016-04-12 13:22:07";531;618
"2016-04-12 13:22:07";532;619
"2016-04-12 13:22:07";532;619
"2016-04-12 13:22:07";533;619
"2016-04-12 13:22:07";533;619
"2016-04-12 13:22:07";534;619
"2016-04-12 13:22:07";534;620
"2016-04-12 13:22:07";535;620
"2016-04-12 13:22:07";535;620
"2016-04-12 13:22:07";535;620
"2016-04-12 13:22:07";534;620
"2016-04-12 13:22:07";534;620
"2016-04-12 13:22:07";533;620
"2016-04-12 13:22:07";533;619
"2016-04-12 13:22:07";532;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";531;619
"2016-04-12 13:22:07";530;619
"2016-04-12 13:22:07";529;618
"2016-04-12 13:22:07";529;618
"2016-04-12 13:22:07";529;618
"2016-04-12 13:22:07";529;618
"2016-04-12 13:22:07";529;602
"2016-04-12 13:22:07";528;619
"2016-04-12 13:22:07";528;619
"2016-04-12 13:22:07";528;619
"2016-04-12 13:22:07";527;620
"2016-04-12 13:22:07";527;620
"2016-04-12 13:22:07";527;620
"2016-04-12 13:22:07";527;621
"2016-04-12 13:22:07";527;621
"2016-04-12 13:22:07";527;621
"2016-04-12 13:22:07";527;621
"2016-04-12 13:22:07";527;621
"2016-04-12 13:22:07";527;622
"2016-04-12 13:22:07";527;622
"2016-04-12 13:22:07";528;622
"2016-04-12 13:22:07";528;622
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";531;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";530;621
"2016-04-12 13:22:07";530;620
"2016-04-12 13:22:07";528;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;620
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;623
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";530;622
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;621
"2016-04-12 13:22:07";529;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";528;622
"2016-04-12 13:22:08";529;623
"2016-04-12 13:22:08";529;623
"2016-04-12 13:22:08";530;623
"2016-04-12 13:22:08";530;623
"2016-04-12 13:22:08";530;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";529;620
"2016-04-12 13:22:08";529;620
"2016-04-12 13:22:08";529;621
"2016-04-12 13:22:08";529;621
"2016-04-12 13:22:08";529;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";532;622
"2016-04-12 13:22:08";532;622
"2016-04-12 13:22:08";533;622
"2016-04-12 13:22:08";533;622
"2016-04-12 13:22:08";533;622
"2016-04-12 13:22:08";532;622
"2016-04-12 13:22:08";532;622
"2016-04-12 13:22:08";532;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";532;620
"2016-04-12 13:22:08";532;620
"2016-04-12 13:22:08";532;620
"2016-04-12 13:22:08";532;619
"2016-04-12 13:22:08";532;619
"2016-04-12 13:22:08";532;619
"2016-04-12 13:22:08";532;619
"2016-04-12 13:22:08";532;619
"2016-04-12 13:22:08";531;619
"2016-04-12 13:22:08";530;620
"2016-04-12 13:22:08";530;620
"2016-04-12 13:22:08";529;620
"2016-04-12 13:22:08";529;620
"2016-04-12 13:22:08";530;620
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";532;621
"2016-04-12 13:22:08";533;621
"2016-04-12 13:22:08";534;621
"2016-04-12 13:22:08";534;621
"2016-04-12 13:22:08";535;621
"2016-04-12 13:22:08";535;620
"2016-04-12 13:22:08";534;620
"2016-04-12 13:22:08";534;620
"2016-04-12 13:22:08";533;619
"2016-04-12 13:22:08";533;618
"2016-04-12 13:22:08";532;618
"2016-04-12 13:22:08";531;618
"2016-04-12 13:22:08";519;622
"2016-04-12 13:22:08";530;622
"2016-04-12 13:22:08";530;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;622
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";530;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:08";531;621
"2016-04-12 13:22:09";531;621
"2016-04-12 13:22:09";531;621
"2016-04-12 13:22:09";531;621
"2016-04-12 13:22:09";532;621
"2016-04-12 13:22:09";532;621
"2016-04-12 13:22:09";532;621
"2016-04-12 13:22:09";531;621
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";530;620
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";531;619
"2016-04-12 13:22:09";531;619
"2016-04-12 13:22:09";531;619
"2016-04-12 13:22:09";531;619
"2016-04-12 13:22:09";530;620
"2016-04-12 13:22:09";530;620
"2016-04-12 13:22:09";530;620
"2016-04-12 13:22:09";529;621
"2016-04-12 13:22:09";529;621
"2016-04-12 13:22:09";529;622
"2016-04-12 13:22:09";529;622
"2016-04-12 13:22:09";530;622
"2016-04-12 13:22:09";530;618
"2016-04-12 13:22:09";529;619
"2016-04-12 13:22:09";529;619
"2016-04-12 13:22:09";528;619
"2016-04-12 13:22:09";528;620
"2016-04-12 13:22:09";528;621
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";527;621
"2016-04-12 13:22:09";527;621
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;621
"2016-04-12 13:22:09";528;621
"2016-04-12 13:22:09";528;622
"2016-04-12 13:22:09";529;622
"2016-04-12 13:22:09";530;622
"2016-04-12 13:22:09";530;622
"2016-04-12 13:22:09";531;622
"2016-04-12 13:22:09";531;621
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";529;618
"2016-04-12 13:22:09";529;619
"2016-04-12 13:22:09";529;619
"2016-04-12 13:22:09";529;620
"2016-04-12 13:22:09";528;621
"2016-04-12 13:22:09";529;621
"2016-04-12 13:22:09";529;622
"2016-04-12 13:22:09";530;623
"2016-04-12 13:22:09";531;623
"2016-04-12 13:22:09";531;623
"2016-04-12 13:22:09";531;623
"2016-04-12 13:22:09";531;623
"2016-04-12 13:22:09";531;622
"2016-04-12 13:22:09";531;620
"2016-04-12 13:22:09";531;619
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";530;619
"2016-04-12 13:22:09";530;620
"2016-04-12 13:22:09";529;620
"2016-04-12 13:22:09";530;621
"2016-04-12 13:22:09";534;620
"2016-04-12 13:22:09";533;620
"2016-04-12 13:22:09";532;620
"2016-04-12 13:22:09";529;620
"2016-04-12 13:22:09";528;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:09";527;620
"2016-04-12 13:22:10";527;619
"2016-04-12 13:22:10";528;619
"2016-04-12 13:22:10";529;619
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;621
"2016-04-12 13:22:10";530;621
"2016-04-12 13:22:10";529;622
"2016-04-12 13:22:10";528;622
"2016-04-12 13:22:10";528;623
"2016-04-12 13:22:10";527;623
"2016-04-12 13:22:10";528;622
"2016-04-12 13:22:10";529;622
"2016-04-12 13:22:10";530;621
"2016-04-12 13:22:10";532;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";532;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";530;620
"2016-04-12 13:22:10";529;620
"2016-04-12 13:22:10";528;621
"2016-04-12 13:22:10";528;621
"2016-04-12 13:22:10";529;621
"2016-04-12 13:22:10";530;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";534;620
"2016-04-12 13:22:10";534;619
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";532;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";530;619
"2016-04-12 13:22:10";529;619
"2016-04-12 13:22:10";528;620
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";533;619
"2016-04-12 13:22:10";533;618
"2016-04-12 13:22:10";533;618
"2016-04-12 13:22:10";533;618
"2016-04-12 13:22:10";532;619
"2016-04-12 13:22:10";532;606
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";532;620
"2016-04-12 13:22:10";532;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";533;620
"2016-04-12 13:22:10";534;620
"2016-04-12 13:22:10";534;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";533;621
"2016-04-12 13:22:10";532;621
"2016-04-12 13:22:10";531;621
"2016-04-12 13:22:10";531;621
"2016-04-12 13:22:10";531;621
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;619
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";531;620
"2016-04-12 13:22:10";530;621
"2016-04-12 13:22:10";529;621
"2016-04-12 13:22:10";528;622
"2016-04-12 13:22:10";526;622
"2016-04-12 13:22:10";526;623
"2016-04-12 13:22:10";526;623
"2016-04-12 13:22:10";526;623
"2016-04-12 13:22:10";526;623
"2016-04-12 13:22:10";535;619
"2016-04-12 13:22:10";535;619
"2016-04-12 13:22:11";535;619
"2016-04-12 13:22:11";534;619
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";532;618
"2016-04-12 13:22:11";531;618
"2016-04-12 13:22:11";530;618
"2016-04-12 13:22:11";529;618
"2016-04-12 13:22:11";527;618
"2016-04-12 13:22:11";529;618
"2016-04-12 13:22:11";529;618
"2016-04-12 13:22:11";529;619
"2016-04-12 13:22:11";529;619
"2016-04-12 13:22:11";529;620
"2016-04-12 13:22:11";529;621
"2016-04-12 13:22:11";529;621
"2016-04-12 13:22:11";528;621
"2016-04-12 13:22:11";528;621
"2016-04-12 13:22:11";527;621
"2016-04-12 13:22:11";527;621
"2016-04-12 13:22:11";527;621
"2016-04-12 13:22:11";527;620
"2016-04-12 13:22:11";527;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";529;619
"2016-04-12 13:22:11";530;619
"2016-04-12 13:22:11";530;619
"2016-04-12 13:22:11";531;619
"2016-04-12 13:22:11";531;619
"2016-04-12 13:22:11";531;619
"2016-04-12 13:22:11";531;620
"2016-04-12 13:22:11";530;620
"2016-04-12 13:22:11";529;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";528;620
"2016-04-12 13:22:11";530;621
"2016-04-12 13:22:11";530;621
"2016-04-12 13:22:11";531;622
"2016-04-12 13:22:11";532;622
"2016-04-12 13:22:11";532;622
"2016-04-12 13:22:11";531;622
"2016-04-12 13:22:11";530;622
"2016-04-12 13:22:11";529;621
"2016-04-12 13:22:11";528;621
"2016-04-12 13:22:11";531;620
"2016-04-12 13:22:11";531;621
"2016-04-12 13:22:11";532;621
"2016-04-12 13:22:11";531;621
"2016-04-12 13:22:11";531;620
"2016-04-12 13:22:11";530;620
"2016-04-12 13:22:11";530;620
"2016-04-12 13:22:11";530;621
"2016-04-12 13:22:11";529;621
"2016-04-12 13:22:11";529;621
"2016-04-12 13:22:11";531;621
"2016-04-12 13:22:11";532;621
"2016-04-12 13:22:11";534;621
"2016-04-12 13:22:11";534;621
"2016-04-12 13:22:11";535;621
"2016-04-12 13:22:11";535;616
"2016-04-12 13:22:11";535;620
"2016-04-12 13:22:11";534;620
"2016-04-12 13:22:11";534;619
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";532;618
"2016-04-12 13:22:11";532;618
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";533;618
"2016-04-12 13:22:11";533;619
"2016-04-12 13:22:11";533;619
"2016-04-12 13:22:11";533;619
"2016-04-12 13:22:11";533;619
"2016-04-12 13:22:11";533;619
"2016-04-12 13:22:11";534;618
"2016-04-12 13:22:12";534;585
"2016-04-12 13:22:12";534;618
"2016-04-12 13:22:12";535;618
"2016-04-12 13:22:12";535;618
"2016-04-12 13:22:12";535;607
"2016-04-12 13:22:12";534;617
"2016-04-12 13:22:12";535;617
"2016-04-12 13:22:12";534;616
"2016-04-12 13:22:12";533;616
"2016-04-12 13:22:12";532;616
"2016-04-12 13:22:12";531;616
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";531;617
"2016-04-12 13:22:12";532;617
"2016-04-12 13:22:12";532;618
"2016-04-12 13:22:12";532;619
"2016-04-12 13:22:12";531;619
"2016-04-12 13:22:12";531;619
"2016-04-12 13:22:12";531;619
"2016-04-12 13:22:12";531;619
"2016-04-12 13:22:12";532;619
"2016-04-12 13:22:12";532;619
"2016-04-12 13:22:12";532;619
"2016-04-12 13:22:12";532;619
"2016-04-12 13:22:12";532;618
"2016-04-12 13:22:12";532;618
"2016-04-12 13:22:12";532;618
"2016-04-12 13:22:12";531;617
"2016-04-12 13:22:12";531;617
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";529;616
"2016-04-12 13:22:12";529;616
"2016-04-12 13:22:12";528;617
"2016-04-12 13:22:12";528;616
"2016-04-12 13:22:12";527;617
"2016-04-12 13:22:12";527;617
"2016-04-12 13:22:12";527;617
"2016-04-12 13:22:12";527;618
"2016-04-12 13:22:12";526;618
"2016-04-12 13:22:12";526;619
"2016-04-12 13:22:12";526;619
"2016-04-12 13:22:12";525;620
"2016-04-12 13:22:12";525;620
"2016-04-12 13:22:12";525;620
"2016-04-12 13:22:12";525;620
"2016-04-12 13:22:12";525;620
"2016-04-12 13:22:12";526;620
"2016-04-12 13:22:12";527;621
"2016-04-12 13:22:12";528;621
"2016-04-12 13:22:12";529;620
"2016-04-12 13:22:12";529;620
"2016-04-12 13:22:12";530;620
"2016-04-12 13:22:12";530;620
"2016-04-12 13:22:12";530;620
"2016-04-12 13:22:12";530;620
"2016-04-12 13:22:12";529;619
"2016-04-12 13:22:12";529;619
"2016-04-12 13:22:12";529;620
"2016-04-12 13:22:12";529;620
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";530;616
"2016-04-12 13:22:12";529;616
"2016-04-12 13:22:12";529;617
"2016-04-12 13:22:12";529;617
"2016-04-12 13:22:12";529;618
"2016-04-12 13:22:12";529;618
"2016-04-12 13:22:12";530;618
"2016-04-12 13:22:12";530;618
"2016-04-12 13:22:12";530;618
"2016-04-12 13:22:12";531;617
"2016-04-12 13:22:12";532;618
"2016-04-12 13:22:12";532;617
"2016-04-12 13:22:12";532;617
"2016-04-12 13:22:12";533;617
"2016-04-12 13:22:12";533;617
"2016-04-12 13:22:12";532;617
"2016-04-12 13:22:12";532;617
"2016-04-12 13:22:13";532;617
"2016-04-12 13:22:13";531;616
"2016-04-12 13:22:13";530;616
"2016-04-12 13:22:13";529;616
"2016-04-12 13:22:13";529;616
"2016-04-12 13:22:13";529;616
"2016-04-12 13:22:13";529;616
"2016-04-12 13:22:13";528;616
"2016-04-12 13:22:13";528;617
"2016-04-12 13:22:13";528;617
"2016-04-12 13:22:13";527;618
"2016-04-12 13:22:13";527;619
"2016-04-12 13:22:13";526;619
"2016-04-12 13:22:13";526;620
"2016-04-12 13:22:13";525;620
"2016-04-12 13:22:13";525;621
"2016-04-12 13:22:13";525;621
"2016-04-12 13:22:13";525;621
"2016-04-12 13:22:13";526;621
"2016-04-12 13:22:13";527;621
"2016-04-12 13:22:13";528;621
"2016-04-12 13:22:13";529;621
"2016-04-12 13:22:13";530;621
"2016-04-12 13:22:13";531;621
"2016-04-12 13:22:13";532;621
"2016-04-12 13:22:13";532;621
"2016-04-12 13:22:13";532;620
"2016-04-12 13:22:13";532;620
"2016-04-12 13:22:13";531;620
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";530;622
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";531;621
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";530;621
"2016-04-12 13:22:13";530;622
"2016-04-12 13:22:13";529;622
"2016-04-12 13:22:13";529;620
"2016-04-12 13:22:13";529;622
"2016-04-12 13:22:13";528;622
"2016-04-12 13:22:13";529;622
"2016-04-12 13:22:13";529;622
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";531;623
"2016-04-12 13:22:13";531;623
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";531;623
"2016-04-12 13:22:13";530;623
"2016-04-12 13:22:13";530;622
"2016-04-12 13:22:13";529;622
"2016-04-12 13:22:13";529;621
"2016-04-12 13:22:13";529;618
"2016-04-12 13:22:13";529;621
"2016-04-12 13:22:13";529;621
"2016-04-12 13:22:13";530;621
"2016-04-12 13:22:13";530;621
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";531;622
"2016-04-12 13:22:13";532;622
"2016-04-12 13:22:13";532;622
"2016-04-12 13:22:13";532;622
"2016-04-12 13:22:13";532;622
"2016-04-12 13:22:13";532;622
"2016-04-12 13:22:13";533;622
"2016-04-12 13:22:13";533;622
"2016-04-12 13:22:13";533;621
"2016-04-12 13:22:13";533;621
"2016-04-12 13:22:13";534;621
"2016-04-12 13:22:13";534;621
"2016-04-12 13:22:13";534;620
"2016-04-12 13:22:13";533;620
"2016-04-12 13:22:13";533;620
"2016-04-12 13:22:13";532;620
"2016-04-12 13:22:13";530;618
"2016-04-12 13:22:13";530;618
"2016-04-12 13:22:13";529;618
"2016-04-12 13:22:13";529;618
"2016-04-12 13:22:13";529;618
"2016-04-12 13:22:13";529;618
"2016-04-12 13:22:13";529;619
"2016-04-12 13:22:13";529;620
"2016-04-12 13:22:13";529;620
"2016-04-12 13:22:13";528;621
"2016-04-12 13:22:13";529;621
"2016-04-12 13:22:13";528;622
"2016-04-12 13:22:13";528;622
"2016-04-12 13:22:13";527;622
"2016-04-12 13:22:14";527;622
"2016-04-12 13:22:14";528;622
"2016-04-12 13:22:14";529;622
"2016-04-12 13:22:14";529;622
"2016-04-12 13:22:14";530;622
"2016-04-12 13:22:14";531;622
"2016-04-12 13:22:14";532;622
"2016-04-12 13:22:14";532;621
"2016-04-12 13:22:14";532;621
"2016-04-12 13:22:14";532;620
"2016-04-12 13:22:14";531;620
"2016-04-12 13:22:14";531;620
"2016-04-12 13:22:14";530;620
"2016-04-12 13:22:14";530;620
"2016-04-12 13:22:14";530;621
"2016-04-12 13:22:14";530;621
"2016-04-12 13:22:14";530;622
"2016-04-12 13:22:14";531;623
"2016-04-12 13:22:14";531;623
"2016-04-12 13:22:14";532;623
"2016-04-12 13:22:14";532;624
"2016-04-12 13:22:14";532;623
"2016-04-12 13:22:14";532;623
"2016-04-12 13:22:14";532;623
"2016-04-12 13:22:14";531;623
"2016-04-12 13:22:14";531;623
